comb_ID,combin,rain_ID,wind_ID,startime,endtime,startime.Rain,endtime.Rain,startime.Wind,endtime.Wind,rain.footprint [cells],rain.duration [h],rain.max.co [mm],rain.mean.co [mm],rain.max [mm],wind.footprint [cells],wind.duration [h],wg.max.co [m.s-1],wg.mean.co [m.s-1],wg.max [m.s-1],comp.duration.OR [h],comp.footprint.AND [cells],comp.duration.AND [h],comp.footprint.OR [cells]
3965,15638 5494,15638,5494,2/5/2014 19:00,2/5/2014 20:00,2/5/2014 19:00,2/5/2014 20:00,2/4/2014 13:00,2/6/2014 0:00,15,2,3.816948026,3.239054398,4.196959235,1026,36,22.22458632,21.06589198,36.77412771,36,5,2,1036
3966,15639 5495,15639,5495,2/6/2014 8:00,2/6/2014 20:00,2/6/2014 4:00,2/6/2014 20:00,2/6/2014 8:00,2/7/2014 12:00,299,17,55.2883238,25.07540237,55.2883238,271,29,27.24607413,23.7656114,27.24607413,33,223,13,347
3967,15642 5495,15642,5495,2/6/2014 19:00,2/6/2014 21:00,2/6/2014 19:00,2/6/2014 21:00,2/6/2014 8:00,2/7/2014 12:00,11,3,5.867625601,5.207552909,5.867625601,271,29,27.03531534,25.19828832,27.24607413,29,11,3,271
3968,15643 5495,15643,5495,2/6/2014 21:00,2/7/2014 3:00,2/6/2014 21:00,2/7/2014 3:00,2/6/2014 8:00,2/7/2014 12:00,46,7,7.119197327,6.379919192,14.38661105,271,29,23.97292627,23.88005403,27.24607413,29,3,7,314
3969,15644 5495,15644,5495,2/6/2014 23:00,2/7/2014 1:00,2/6/2014 23:00,2/7/2014 1:00,2/6/2014 8:00,2/7/2014 12:00,15,3,7.120700535,5.74219785,7.120700535,271,29,23.61048502,22.36932332,27.24607413,29,10,3,276
3970,15646 5495,15646,5495,2/7/2014 5:00,2/7/2014 6:00,2/7/2014 5:00,2/7/2014 6:00,2/6/2014 8:00,2/7/2014 12:00,17,2,4.465732985,3.698212208,4.465732985,271,29,23.61048502,22.83061176,27.24607413,29,17,2,271
3971,15647 5496,15647,5496,2/7/2014 20:00,2/8/2014 1:00,2/7/2014 20:00,2/8/2014 2:00,2/7/2014 19:00,2/8/2014 1:00,319,7,11.26324361,8.933952047,14.48943054,85,7,27.39935325,24.60520264,27.39935325,8,52,6,352
3972,15647 5497,15647,5497,2/7/2014 20:00,2/8/2014 2:00,2/7/2014 20:00,2/8/2014 2:00,2/7/2014 20:00,2/8/2014 9:00,319,7,14.48943054,8.114489771,14.48943054,500,14,30.88246157,24.82901884,30.88246157,14,177,7,642
3973,15647 5498,15647,5498,2/8/2014 1:00,2/8/2014 2:00,2/7/2014 20:00,2/8/2014 2:00,2/8/2014 1:00,2/9/2014 15:00,319,7,14.48943054,8.316634444,14.48943054,995,39,33.79875647,27.33418175,33.79875647,44,315,2,999
3974,15648 5496,15648,5496,2/8/2014 1:00,2/8/2014 1:00,2/8/2014 1:00,2/8/2014 2:00,2/7/2014 19:00,2/8/2014 1:00,10,2,4.159379012,4.159379012,4.51383567,85,7,23.33106996,23.33106996,27.39935325,8,1,1,94
3975,15648 5498,15648,5498,2/8/2014 1:00,2/8/2014 2:00,2/8/2014 1:00,2/8/2014 2:00,2/8/2014 1:00,2/9/2014 15:00,10,2,4.51383567,3.93880816,4.51383567,995,39,25.94719326,23.61004151,33.79875647,39,9,2,996
3976,15649 5498,15649,5498,2/8/2014 4:00,2/8/2014 10:00,2/8/2014 4:00,2/8/2014 10:00,2/8/2014 1:00,2/9/2014 15:00,189,7,4.864383984,4.287215541,7.173312847,995,39,26.82615321,25.23058435,33.79875647,39,33,7,1151
3977,15650 5497,15650,5497,2/8/2014 3:00,2/8/2014 5:00,2/8/2014 3:00,2/8/2014 5:00,2/7/2014 20:00,2/8/2014 9:00,18,3,6.951439214,5.684618269,6.951439214,500,14,23.84279869,21.24286372,30.88246157,14,18,3,500
3978,15650 5498,15650,5498,2/8/2014 3:00,2/8/2014 5:00,2/8/2014 3:00,2/8/2014 5:00,2/8/2014 1:00,2/9/2014 15:00,18,3,6.951439214,5.684618269,6.951439214,995,39,21.81823699,19.59883872,33.79875647,39,18,3,995
3979,15651 5501,15651,5501,2/11/2014 1:00,2/11/2014 14:00,2/11/2014 1:00,2/11/2014 23:00,2/11/2014 1:00,2/11/2014 14:00,718,23,20.92286397,10.33523125,20.92286397,480,14,26.62018439,23.119808,27.74582792,23,284,14,914
3980,15651 5502,15651,5502,2/11/2014 1:00,2/11/2014 4:00,2/11/2014 1:00,2/11/2014 23:00,2/11/2014 1:00,2/11/2014 4:00,718,23,6.480634188,5.734681806,20.92286397,19,4,23.72943601,22.87905623,24.89898762,23,5,4,732
3981,15651 5503,15651,5503,2/11/2014 9:00,2/11/2014 12:00,2/11/2014 1:00,2/11/2014 23:00,2/11/2014 9:00,2/11/2014 12:00,718,23,12.24032939,9.274771551,20.92286397,44,4,24.64192576,23.82258646,24.77285168,23,22,4,740
3982,15652 5504,15652,5504,2/12/2014 8:00,2/12/2014 18:00,2/12/2014 8:00,2/12/2014 18:00,2/12/2014 6:00,2/13/2014 16:00,622,11,15.18992588,8.639953648,15.18992588,1334,35,43.15197606,29.81346729,43.15197606,35,622,11,1334
3983,15653 5504,15653,5504,2/12/2014 15:00,2/12/2014 23:00,2/12/2014 15:00,2/12/2014 23:00,2/12/2014 6:00,2/13/2014 16:00,263,9,10.36432469,6.694302069,10.36432469,1334,35,29.90610551,26.53835028,43.15197606,35,221,9,1376
3984,15654 5504,15654,5504,2/12/2014 17:00,2/12/2014 20:00,2/12/2014 17:00,2/12/2014 20:00,2/12/2014 6:00,2/13/2014 16:00,25,4,8.378285097,6.330120888,8.378285097,1334,35,36.55219232,30.38676328,43.15197606,35,25,4,1334
3985,15655 5504,15655,5504,2/13/2014 3:00,2/13/2014 7:00,2/13/2014 3:00,2/13/2014 7:00,2/12/2014 6:00,2/13/2014 16:00,17,4,9.758230862,7.29850362,9.758230862,1334,35,25.73882946,22.89039249,43.15197606,35,17,5,1334
3986,15656 5504,15656,5504,2/13/2014 5:00,2/13/2014 12:00,2/13/2014 5:00,2/13/2014 12:00,2/12/2014 6:00,2/13/2014 16:00,22,7,9.498476365,7.498757572,17.77664775,1334,35,24.03679257,21.86014925,43.15197606,35,4,8,1352
3987,15657 5504,15657,5504,2/13/2014 7:00,2/13/2014 8:00,2/13/2014 7:00,2/13/2014 8:00,2/12/2014 6:00,2/13/2014 16:00,12,2,6.410885295,4.318117872,6.410885295,1334,35,24.45352018,21.8954753,43.15197606,35,12,2,1334
3988,15658 5507,15658,5507,2/14/2014 4:00,2/14/2014 11:00,2/14/2014 2:00,2/14/2014 11:00,2/14/2014 4:00,2/15/2014 17:00,175,10,14.68544898,11.11670909,14.68544898,1070,38,37.6985924,32.66539424,37.6985924,40,175,8,1070
3989,15659 5507,15659,5507,2/14/2014 9:00,2/15/2014 3:00,2/14/2014 9:00,2/15/2014 3:00,2/14/2014 4:00,2/15/2014 17:00,696,19,23.21225111,13.93474411,23.21225111,1070,38,31.23372621,26.83916763,37.6985924,38,384,19,1382
3990,15659 5508,15659,5508,2/14/2014 17:00,2/14/2014 19:00,2/14/2014 9:00,2/15/2014 3:00,2/14/2014 17:00,2/14/2014 19:00,696,19,19.32254778,16.65227255,23.21225111,13,3,24.43436029,22.8141521,24.43436029,19,12,3,697
3991,15660 5507,15660,5507,2/14/2014 10:00,2/14/2014 16:00,2/14/2014 10:00,2/14/2014 16:00,2/14/2014 4:00,2/15/2014 17:00,94,7,10.87090609,7.397265386,10.87090609,1070,38,33.67341886,29.31699835,37.6985924,38,94,7,1070
3992,15664 5511,15664,5511,2/23/2014 1:00,2/23/2014 12:00,2/22/2014 22:00,2/23/2014 12:00,2/23/2014 1:00,2/23/2014 16:00,113,15,29.48093285,18.49149373,35.63476942,421,16,25.07541827,23.39961979,28.28789314,19,15,12,519
3993,15668 5519,15668,5519,2/26/2014 22:00,2/26/2014 23:00,2/26/2014 22:00,2/27/2014 7:00,2/26/2014 22:00,2/26/2014 23:00,328,10,6.775563773,6.051498113,12.68497858,17,2,23.75498253,22.50591737,24.39444385,10,10,2,335
3994,15670 5522,15670,5522,2/28/2014 0:00,2/28/2014 6:00,2/27/2014 21:00,2/28/2014 6:00,2/28/2014 0:00,2/28/2014 18:00,198,10,9.187312124,6.822000607,9.187312124,158,19,33.11937871,26.53424627,33.11937871,22,122,7,234
3995,15673 5523,15673,5523,3/3/2014 1:00,3/3/2014 2:00,3/2/2014 13:00,3/3/2014 2:00,3/3/2014 1:00,3/3/2014 5:00,673,14,12.59177963,9.562524199,15.8384102,27,5,26.66089916,24.4132785,26.66089916,17,27,2,673
3996,15678 5525,15678,5525,3/7/2014 9:00,3/7/2014 10:00,3/7/2014 1:00,3/7/2014 10:00,3/7/2014 9:00,3/7/2014 16:00,409,10,17.56229016,9.402542409,20.84169069,310,8,27.384185,24.82301333,31.53309949,16,72,2,647
3997,15679 5526,15679,5526,3/8/2014 7:00,3/8/2014 8:00,3/8/2014 7:00,3/8/2014 11:00,3/8/2014 7:00,3/8/2014 8:00,32,5,11.33960662,9.354168312,12.85033156,9,2,26.47888021,25.32156963,26.9674574,5,3,2,38
3998,15680 5527,15680,5527,3/8/2014 8:00,3/8/2014 10:00,3/8/2014 8:00,3/8/2014 10:00,3/8/2014 7:00,3/8/2014 19:00,14,3,6.01283558,4.770310438,6.01283558,51,13,28.06356277,27.11420474,28.06356277,13,11,3,54
3999,15684 5534,15684,5534,3/19/2014 23:00,3/19/2014 23:00,3/19/2014 23:00,3/20/2014 16:00,3/19/2014 17:00,3/19/2014 23:00,333,18,24.05585195,21.34716973,31.37587798,9,6,21.52285535,21.02283545,22.26609942,24,3,1,339
4000,15684 5535,15684,5535,3/19/2014 23:00,3/20/2014 4:00,3/19/2014 23:00,3/20/2014 16:00,3/19/2014 23:00,3/20/2014 4:00,333,18,30.1225024,25.02352533,31.37587798,13,6,26.87964124,24.45947694,26.87964124,18,13,6,333
4001,15684 5536,15684,5536,3/19/2014 23:00,3/20/2014 16:00,3/19/2014 23:00,3/20/2014 16:00,3/19/2014 23:00,3/20/2014 16:00,333,18,26.35125193,11.03763936,31.37587798,381,18,26.96506241,23.48325524,26.96506241,18,181,18,533
4002,15743 5547,15743,5547,5/10/2014 12:00,5/10/2014 17:00,5/10/2014 12:00,5/10/2014 17:00,5/10/2014 9:00,5/11/2014 2:00,43,6,2.982667089,2.770113352,11.71210178,202,18,19.45678056,19.27875325,25.67017319,18,2,6,243
4003,15768 5550,15768,5550,5/22/2014 12:00,5/22/2014 15:00,5/21/2014 12:00,5/22/2014 15:00,5/22/2014 12:00,5/22/2014 17:00,560,28,19.26001429,14.9150534,27.18463094,35,6,20.96402523,18.66175918,20.96402523,30,7,4,588
4004,15772 5550,15772,5550,5/22/2014 12:00,5/22/2014 15:00,5/22/2014 11:00,5/22/2014 15:00,5/22/2014 12:00,5/22/2014 17:00,57,5,9.556199587,6.080458506,9.556199587,35,6,20.95444529,19.85235245,20.96402523,7,14,4,78
4005,15921 5552,15921,5552,8/9/2014 9:00,8/9/2014 21:00,8/8/2014 12:00,8/9/2014 21:00,8/9/2014 9:00,8/9/2014 23:00,804,34,109.3371015,40.46897547,110.2062569,111,15,30.34598465,27.03236656,30.34598465,36,111,13,804
4006,15923 5552,15923,5552,8/9/2014 22:00,8/9/2014 23:00,8/9/2014 22:00,8/12/2014 7:00,8/9/2014 9:00,8/9/2014 23:00,1315,58,43.03536745,30.80649495,92.83607686,111,15,30.34598465,27.03236656,30.34598465,71,111,2,1315
4007,15923 5553,15923,5553,8/10/2014 8:00,8/10/2014 13:00,8/9/2014 22:00,8/12/2014 7:00,8/10/2014 8:00,8/10/2014 13:00,1315,58,20.9562352,12.66427268,92.83607686,66,6,21.08297621,18.80330602,21.08297621,58,47,6,1334
4008,15923 5554,15923,5554,8/10/2014 11:00,8/11/2014 15:00,8/9/2014 22:00,8/12/2014 7:00,8/10/2014 11:00,8/11/2014 15:00,1315,58,76.85516246,30.16893745,92.83607686,492,29,32.10230789,23.9331581,32.10230789,58,490,29,1317
4009,15925 5554,15925,5554,8/10/2014 12:00,8/10/2014 14:00,8/10/2014 12:00,8/10/2014 14:00,8/10/2014 11:00,8/11/2014 15:00,14,3,5.059199857,4.211554027,5.059199857,492,29,26.7231688,23.58036626,32.10230789,29,11,3,495
4010,15927 5554,15927,5554,8/11/2014 11:00,8/11/2014 13:00,8/11/2014 11:00,8/11/2014 13:00,8/10/2014 11:00,8/11/2014 15:00,8,3,6.797811265,4.585538734,6.797811265,492,29,23.25283374,22.62215404,32.10230789,29,6,3,494
4011,15979 5559,15979,5559,10/3/2014 1:00,10/3/2014 4:00,10/3/2014 1:00,10/3/2014 7:00,10/2/2014 19:00,10/3/2014 4:00,91,7,15.80954859,11.81960855,15.80954859,44,10,30.43459914,26.43878233,30.43459914,13,44,4,91
4012,15983 5560,15983,5560,10/5/2014 21:00,10/6/2014 11:00,10/5/2014 21:00,10/6/2014 18:00,10/5/2014 20:00,10/6/2014 11:00,900,22,33.15176897,21.4688398,33.15176897,402,16,31.06687551,25.19561016,31.06687551,23,377,15,925
4013,15983 5561,15983,5561,10/6/2014 1:00,10/6/2014 15:00,10/5/2014 21:00,10/6/2014 18:00,10/6/2014 1:00,10/6/2014 15:00,900,22,28.86912683,17.32541097,33.15176897,117,15,25.61668516,22.73867481,27.93263685,22,68,15,949
4014,15984 5561,15984,5561,10/6/2014 8:00,10/6/2014 15:00,10/6/2014 8:00,10/8/2014 6:00,10/6/2014 1:00,10/6/2014 15:00,328,47,56.29547376,41.01828919,65.18996079,117,15,27.93263685,24.22038066,27.93263685,54,87,8,358
4015,15984 5562,15984,5562,10/6/2014 10:00,10/7/2014 16:00,10/6/2014 8:00,10/8/2014 6:00,10/6/2014 10:00,10/7/2014 16:00,328,47,65.18996079,48.15042405,65.18996079,96,31,31.84843935,28.15620216,31.84843935,47,96,31,328
4016,15984 5563,15984,5563,10/7/2014 9:00,10/7/2014 17:00,10/6/2014 8:00,10/8/2014 6:00,10/7/2014 9:00,10/7/2014 17:00,328,47,54.14678696,43.25672749,65.18996079,24,8,26.17152364,24.3113844,26.17152364,47,24,9,328
4017,16001 5565,16001,5565,10/13/2014 10:00,10/13/2014 12:00,10/12/2014 9:00,10/14/2014 0:00,10/13/2014 10:00,10/13/2014 12:00,469,40,18.78981055,13.92079929,52.79029126,26,3,20.36847199,19.09114599,20.36847199,40,23,3,472
4018,16001 5566,16001,5566,10/13/2014 11:00,10/13/2014 22:00,10/12/2014 9:00,10/14/2014 0:00,10/13/2014 11:00,10/13/2014 22:00,469,40,32.79701167,25.85513286,52.79029126,21,12,25.01873693,21.95974076,25.01873693,40,20,12,470
4019,16012 5567,16012,5567,10/17/2014 18:00,10/17/2014 22:00,10/17/2014 17:00,10/18/2014 7:00,10/17/2014 18:00,10/17/2014 22:00,366,14,12.27099485,9.385435057,22.99819417,24,5,24.07670901,22.4122601,24.07670901,15,24,5,366
4020,16018 5568,16018,5568,10/19/2014 5:00,10/19/2014 11:00,10/19/2014 5:00,10/19/2014 14:00,10/19/2014 2:00,10/19/2014 11:00,33,10,21.2087743,16.83746596,21.2087743,81,10,24.33377087,23.39303255,24.96365225,13,13,7,101
4021,16019 5568,16019,5568,10/19/2014 7:00,10/19/2014 11:00,10/19/2014 7:00,10/19/2014 12:00,10/19/2014 2:00,10/19/2014 11:00,16,6,11.66971129,8.570631412,11.66971129,81,10,24.96365225,22.7670507,24.96365225,11,14,5,83
4022,16020 5571,16020,5571,10/20/2014 23:00,10/21/2014 10:00,10/20/2014 22:00,10/21/2014 10:00,10/20/2014 23:00,10/22/2014 5:00,333,13,27.97110983,12.57833406,27.97110983,1279,31,31.14910337,27.43609561,31.64885716,32,332,12,1280
4023,16020 5572,16020,5572,10/21/2014 4:00,10/21/2014 5:00,10/20/2014 22:00,10/21/2014 10:00,10/21/2014 4:00,10/21/2014 5:00,333,13,27.68038923,22.11220284,27.97110983,14,2,27.63246524,26.33415461,27.63246524,13,14,2,333
4024,16021 5571,16021,5571,10/21/2014 0:00,10/21/2014 4:00,10/21/2014 0:00,10/21/2014 4:00,10/20/2014 23:00,10/22/2014 5:00,13,5,11.46918323,8.791736922,11.46918323,1279,31,26.32560109,25.22826752,31.64885716,31,13,5,1279
4025,16028 5573,16028,5573,10/26/2014 2:00,10/26/2014 7:00,10/26/2014 2:00,10/26/2014 7:00,10/25/2014 12:00,10/26/2014 8:00,49,6,15.91567514,10.841586,15.91567514,119,21,32.22285553,27.34768142,32.22285553,21,40,6,128
4026,16029 5575,16029,5575,10/26/2014 10:00,10/26/2014 16:00,10/26/2014 10:00,10/26/2014 22:00,10/26/2014 10:00,10/26/2014 16:00,44,13,34.14057978,27.35032214,36.95759325,12,6,26.82136324,24.68653238,26.82136324,13,8,7,48
4027,16031 5576,16031,5576,10/28/2014 6:00,10/28/2014 10:00,10/27/2014 5:00,10/28/2014 20:00,10/28/2014 6:00,10/28/2014 10:00,650,40,33.56545206,22.85565352,75.20493973,33,5,25.05306507,22.32067607,25.05306507,40,33,5,650
4028,16036 5577,16036,5577,11/1/2014 16:00,11/1/2014 22:00,11/1/2014 15:00,11/2/2014 3:00,11/1/2014 16:00,11/1/2014 22:00,390,13,22.05087192,12.36102186,28.4313924,110,7,26.57787297,23.91438815,26.57787297,13,89,7,411
4029,16036 5578,16036,5578,11/2/2014 0:00,11/2/2014 0:00,11/1/2014 15:00,11/2/2014 3:00,11/2/2014 0:00,11/2/2014 0:00,390,13,5.65627443,5.145511379,28.4313924,13,1,25.55441552,24.1273666,25.55441552,13,11,1,392
4030,16042 5579,16042,5579,11/3/2014 2:00,11/3/2014 16:00,11/3/2014 0:00,11/3/2014 23:00,11/3/2014 2:00,11/3/2014 16:00,301,24,25.95440478,17.60690332,25.95440478,187,15,24.93810573,22.09917949,24.93810573,24,173,15,315
4031,16048 5580,16048,5580,11/6/2014 7:00,11/6/2014 14:00,11/6/2014 6:00,11/7/2014 18:00,11/6/2014 7:00,11/6/2014 14:00,787,37,67.06175651,36.62376813,86.88848055,40,7,26.41022393,24.13380947,26.41022393,37,40,8,787
4032,16048 5581,16048,5581,11/6/2014 11:00,11/7/2014 7:00,11/6/2014 6:00,11/7/2014 18:00,11/6/2014 11:00,11/7/2014 7:00,787,37,38.36219164,23.76261545,86.88848055,113,21,27.84721568,25.25890783,27.84721568,37,76,21,824
4033,16048 5582,16048,5582,11/6/2014 19:00,11/6/2014 21:00,11/6/2014 6:00,11/7/2014 18:00,11/6/2014 19:00,11/6/2014 21:00,787,37,38.99474194,28.35414328,86.88848055,20,3,24.1182221,22.13538359,24.1182221,37,19,3,788
4034,16048 5583,16048,5583,11/6/2014 21:00,11/6/2014 23:00,11/6/2014 6:00,11/7/2014 18:00,11/6/2014 21:00,11/6/2014 23:00,787,37,59.48949202,49.84357233,86.88848055,7,3,26.08610246,24.78220353,26.08610246,37,7,3,787
4035,16048 5584,16048,5584,11/7/2014 0:00,11/7/2014 3:00,11/6/2014 6:00,11/7/2014 18:00,11/7/2014 0:00,11/7/2014 3:00,787,37,13.04635,9.968245847,86.88848055,17,4,20.04914049,19.38679374,20.04914049,37,9,4,795
4036,16048 5585,16048,5585,11/7/2014 4:00,11/7/2014 10:00,11/6/2014 6:00,11/7/2014 18:00,11/7/2014 4:00,11/7/2014 10:00,787,37,7.243362381,7.243362381,86.88848055,28,7,21.25701188,21.25701188,24.55570626,37,1,7,814
4037,16048 5586,16048,5586,11/7/2014 11:00,11/7/2014 13:00,11/6/2014 6:00,11/7/2014 18:00,11/7/2014 11:00,11/7/2014 13:00,787,37,13.26491657,11.41572912,86.88848055,32,3,18.71593148,18.11367228,18.71593148,37,10,3,809
4038,16049 5581,16049,5581,11/6/2014 12:00,11/6/2014 18:00,11/6/2014 12:00,11/6/2014 18:00,11/6/2014 11:00,11/7/2014 7:00,57,7,11.73044093,7.975102997,11.73044093,113,21,27.84721568,26.09665181,27.84721568,21,28,7,142
4039,16050 5581,16050,5581,11/6/2014 11:00,11/6/2014 15:00,11/6/2014 11:00,11/6/2014 15:00,11/6/2014 11:00,11/7/2014 7:00,9,4,6.985111093,6.985111093,8.467876347,113,21,20.16729314,20.16729314,27.84721568,21,1,5,121
4040,16061 5589,16061,5589,11/10/2014 17:00,11/10/2014 18:00,11/10/2014 14:00,11/10/2014 22:00,11/10/2014 17:00,11/10/2014 18:00,146,8,16.89125771,13.00844408,16.89125771,13,2,24.60440431,23.83607942,24.60440431,9,12,2,147
4041,16061 5590,16061,5590,11/10/2014 19:00,11/10/2014 21:00,11/10/2014 14:00,11/10/2014 22:00,11/10/2014 19:00,11/10/2014 21:00,146,8,9.646091479,9.136563792,16.89125771,17,3,25.36920325,23.87153852,25.36920325,9,10,3,153
4042,16067 5591,16067,5591,11/13/2014 6:00,11/13/2014 21:00,11/13/2014 4:00,11/13/2014 21:00,11/13/2014 6:00,11/13/2014 23:00,217,18,17.2538317,9.620207924,24.04352563,404,18,27.500741,24.74826918,28.62079623,20,106,16,515
4043,16067 5592,16067,5592,11/13/2014 8:00,11/13/2014 11:00,11/13/2014 4:00,11/13/2014 21:00,11/13/2014 8:00,11/13/2014 11:00,217,18,24.04352563,21.96248324,24.04352563,6,4,22.89837578,21.84192074,22.89837578,18,6,4,217
4044,16068 5591,16068,5591,11/13/2014 19:00,11/13/2014 23:00,11/13/2014 19:00,11/14/2014 8:00,11/13/2014 6:00,11/13/2014 23:00,129,14,15.68388033,9.355075703,22.04395716,404,18,27.500741,25.44629278,28.62079623,27,55,5,478
4045,16068 5593,16068,5593,11/13/2014 23:00,11/14/2014 3:00,11/13/2014 19:00,11/14/2014 8:00,11/13/2014 23:00,11/14/2014 3:00,129,14,19.11991522,12.41485624,22.04395716,40,5,25.95357989,23.56498028,25.95357989,14,35,5,134
4046,16068 5594,16068,5594,11/14/2014 2:00,11/14/2014 8:00,11/13/2014 19:00,11/14/2014 8:00,11/14/2014 2:00,11/14/2014 9:00,129,14,22.04395716,13.66633154,22.04395716,41,8,26.20984342,24.04413205,26.20984342,15,31,7,139
4047,16069 5595,16069,5595,11/14/2014 8:00,11/14/2014 16:00,11/14/2014 2:00,11/14/2014 20:00,11/14/2014 8:00,11/14/2014 16:00,493,18,24.21789786,14.8394742,24.21789786,47,9,22.6516922,21.25407517,22.93430058,19,28,9,512
4048,16086 5596,16086,5596,12/9/2014 11:00,12/9/2014 21:00,12/9/2014 11:00,12/9/2014 21:00,12/9/2014 5:00,12/10/2014 0:00,303,11,19.26181814,9.720330219,20.23469494,565,20,33.63589741,26.13803585,33.63589741,20,228,11,640
4049,16086 5597,16086,5597,12/9/2014 16:00,12/9/2014 21:00,12/9/2014 11:00,12/9/2014 21:00,12/9/2014 16:00,12/11/2014 20:00,303,11,20.23469494,9.907347097,20.23469494,1020,53,33.60077094,27.59546492,34.73200278,58,288,6,1035
4050,16087 5597,16087,5597,12/10/2014 19:00,12/10/2014 23:00,12/10/2014 19:00,12/10/2014 23:00,12/9/2014 16:00,12/11/2014 20:00,3,4,11.01401157,10.68180241,11.01401157,1020,53,34.37514983,33.92090077,34.73200278,53,3,5,1020
4051,16088 5600,16088,5600,12/12/2014 0:00,12/12/2014 13:00,12/12/2014 0:00,12/12/2014 13:00,12/11/2014 21:00,12/12/2014 16:00,330,14,15.27470687,9.345004616,15.27470687,574,20,30.9056131,24.08541481,30.9056131,20,179,14,725
4052,16090 5601,16090,5601,12/14/2014 6:00,12/14/2014 9:00,12/14/2014 6:00,12/14/2014 9:00,12/14/2014 5:00,12/14/2014 18:00,12,4,7.853665193,7.122203744,9.260668718,108,14,24.2180132,23.18550802,32.24281375,14,3,4,117
4053,16094 5604,16094,5604,12/20/2014 2:00,12/20/2014 5:00,12/20/2014 2:00,12/20/2014 5:00,12/19/2014 1:00,12/20/2014 14:00,7,4,7.089133149,6.350241554,7.089133149,490,38,31.67121037,29.95446142,31.67121037,38,7,4,490
4054,16095 5604,16095,5604,12/20/2014 4:00,12/20/2014 6:00,12/20/2014 4:00,12/20/2014 6:00,12/19/2014 1:00,12/20/2014 14:00,12,3,4.533076744,3.880408495,4.533076744,490,38,30.64056796,29.23537631,31.67121037,38,12,3,490
4055,16096 5607,16096,5607,12/21/2014 18:00,12/22/2014 11:00,12/21/2014 7:00,12/22/2014 11:00,12/21/2014 18:00,12/22/2014 17:00,133,29,18.22791106,14.79262777,51.18636737,65,24,22.6045908,21.43903083,24.53973968,35,8,18,190
4056,16103 5609,16103,5609,12/26/2014 19:00,12/27/2014 3:00,12/26/2014 16:00,12/27/2014 3:00,12/26/2014 19:00,12/27/2014 13:00,225,12,14.96925482,11.45765361,23.60879762,316,19,29.76639798,24.01677847,29.85421414,22,100,9,441
4057,16103 5610,16103,5610,12/26/2014 21:00,12/27/2014 1:00,12/26/2014 16:00,12/27/2014 3:00,12/26/2014 21:00,12/27/2014 1:00,225,12,15.26839339,13.90226044,23.60879762,18,5,23.92502655,22.33275987,23.92502655,12,18,5,225
4058,16104 5613,16104,5613,1/1/2015 10:00,1/1/2015 14:00,1/1/2015 6:00,1/1/2015 14:00,1/1/2015 10:00,1/2/2015 22:00,151,9,23.07365525,12.93865804,23.07365525,849,37,32.13424104,25.18289534,32.41205944,41,145,5,855
4059,16104 5614,16104,5614,1/1/2015 14:00,1/1/2015 14:00,1/1/2015 6:00,1/1/2015 14:00,1/1/2015 14:00,1/1/2015 18:00,151,9,20.42319733,12.90082169,23.07365525,20,5,25.9455966,23.33379367,25.9455966,13,17,1,154
4060,16105 5613,16105,5613,1/1/2015 13:00,1/1/2015 15:00,1/1/2015 13:00,1/1/2015 15:00,1/1/2015 10:00,1/2/2015 22:00,19,3,4.897153938,3.819574686,4.897153938,849,37,31.37103876,28.11087425,32.41205944,37,19,3,849
4061,16106 5613,16106,5613,1/1/2015 13:00,1/1/2015 18:00,1/1/2015 13:00,1/1/2015 18:00,1/1/2015 10:00,1/2/2015 22:00,38,5,19.8703171,10.05116452,19.8703171,849,37,26.47169525,24.45926371,32.41205944,37,36,6,851
4062,16107 5613,16107,5613,1/1/2015 15:00,1/1/2015 20:00,1/1/2015 15:00,1/1/2015 20:00,1/1/2015 10:00,1/2/2015 22:00,26,6,18.28713749,9.578588557,18.28713749,849,37,26.18828854,23.57864579,32.41205944,37,17,6,858
4063,16108 5613,16108,5613,1/1/2015 17:00,1/1/2015 22:00,1/1/2015 17:00,1/1/2015 22:00,1/1/2015 10:00,1/2/2015 22:00,36,6,9.893820305,7.718342987,9.893820305,849,37,26.68804234,24.28540545,32.41205944,37,36,6,849
4064,16108 5614,16108,5614,1/1/2015 17:00,1/1/2015 18:00,1/1/2015 17:00,1/1/2015 22:00,1/1/2015 14:00,1/1/2015 18:00,36,6,7.5845908,7.328444005,9.893820305,20,5,22.85925767,22.36549134,25.9455966,9,2,2,54
4065,16109 5613,16109,5613,1/1/2015 22:00,1/2/2015 4:00,1/1/2015 22:00,1/2/2015 4:00,1/1/2015 10:00,1/2/2015 22:00,122,7,9.156947305,5.142911342,9.156947305,849,37,32.41205944,28.73937422,32.41205944,37,122,7,849
4066,16111 5618,16111,5618,1/7/2015 7:00,1/7/2015 13:00,1/7/2015 7:00,1/7/2015 13:00,1/7/2015 3:00,1/7/2015 19:00,24,6,22.04335588,15.43504144,22.04335588,280,17,26.20505345,23.93565046,29.17882802,17,13,7,291
4067,16112 5618,16112,5618,1/7/2015 12:00,1/7/2015 19:00,1/7/2015 12:00,1/7/2015 21:00,1/7/2015 3:00,1/7/2015 19:00,199,10,22.96482293,13.45303243,22.96482293,280,17,29.17882802,24.18533241,29.17882802,19,126,8,353
